"days.since.exposed","fever","meanIncubate","outcome","yymin","yymax"
3.6,"50% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.139118096458055,0.182162191635152
3.6,"50% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.182162191635152,0.182162191635152
3.6,"50% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.182162191635152,0.182162191635152
3.6,"50% subclinical","Mean incubation 4.5d","missed: had both",0.182162191635152,0.191105497836027
3.6,"50% subclinical","Mean incubation 4.5d","missed: had fever",0.191105497836027,0.23880313090736
3.6,"50% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.23880313090736,0.358992110237777
3.6,"50% subclinical","Mean incubation 4.5d","missed: undetectable",0.358992110237777,1
3.7,"50% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.14602210055309
3.7,"50% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.14602210055309,0.188720995525436
3.7,"50% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.188720995525436,0.188720995525436
3.7,"50% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.188720995525436,0.188720995525436
3.7,"50% subclinical","Mean incubation 4.5d","missed: had both",0.188720995525436,0.198108130560992
3.7,"50% subclinical","Mean incubation 4.5d","missed: had fever",0.198108130560992,0.248172850750623
3.7,"50% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.248172850750623,0.366882400632103
3.7,"50% subclinical","Mean incubation 4.5d","missed: undetectable",0.366882400632103,1
3.8,"50% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.152872486789888
3.8,"50% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.152872486789888,0.195228862450394
3.8,"50% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.195228862450394,0.195228862450394
3.8,"50% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.195228862450394,0.195228862450394
3.8,"50% subclinical","Mean incubation 4.5d","missed: had both",0.195228862450394,0.205056379458315
3.8,"50% subclinical","Mean incubation 4.5d","missed: had fever",0.205056379458315,0.257469803500563
3.8,"50% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.257469803500563,0.374711413474158
3.8,"50% subclinical","Mean incubation 4.5d","missed: undetectable",0.374711413474158,1
3.9,"50% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.159655180654351
3.9,"50% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.159655180654351,0.201672421621633
3.9,"50% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.201672421621633,0.201672421621633
3.9,"50% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.201672421621633,0.201672421621633
3.9,"50% subclinical","Mean incubation 4.5d","missed: had both",0.201672421621633,0.211935968949413
3.9,"50% subclinical","Mean incubation 4.5d","missed: had fever",0.211935968949413,0.266674888030905
3.9,"50% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.266674888030905,0.382463063604972
3.9,"50% subclinical","Mean incubation 4.5d","missed: undetectable",0.382463063604972,1
4,"50% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.166357267395674
4,"50% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.166357267395674,0.20803940402589
4,"50% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.20803940402589,0.20803940402589
4,"50% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.20803940402589,0.20803940402589
4,"50% subclinical","Mean incubation 4.5d","missed: had both",0.20803940402589,0.218733799787041
4,"50% subclinical","Mean incubation 4.5d","missed: had fever",0.218733799787041,0.275770577179843
4,"50% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.275770577179843,0.390122591309342
4,"50% subclinical","Mean incubation 4.5d","missed: undetectable",0.390122591309342,1
4.1,"50% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.172966979018616
4.1,"50% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.172966979018616,0.214318630067685
4.1,"50% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.214318630067685,0.214318630067685
4.1,"50% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.214318630067685,0.214318630067685
4.1,"50% subclinical","Mean incubation 4.5d","missed: had both",0.214318630067685,0.225437935861739
4.1,"50% subclinical","Mean incubation 4.5d","missed: had fever",0.225437935861739,0.284740900096693
4.1,"50% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.284740900096693,0.397676547449847
4.1,"50% subclinical","Mean incubation 4.5d","missed: undetectable",0.397676547449847,1
4.2,"50% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.179473672807275
4.2,"50% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.179473672807275,0.220499989166911
4.2,"50% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.220499989166911,0.220499989166911
4.2,"50% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.220499989166911,0.220499989166911
4.2,"50% subclinical","Mean incubation 4.5d","missed: had both",0.220499989166911,0.232037582418807
4.2,"50% subclinical","Mean incubation 4.5d","missed: had fever",0.232037582418807,0.293571413095587
4.2,"50% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.293571413095587,0.4051127689226
4.2,"50% subclinical","Mean incubation 4.5d","missed: undetectable",0.4051127689226,1
4.3,"50% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.185867802708298
4.3,"50% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.185867802708298,0.226574412572883
4.3,"50% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.226574412572883,0.226574412572883
4.3,"50% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.226574412572883,0.226574412572883
4.3,"50% subclinical","Mean incubation 4.5d","missed: had both",0.226574412572883,0.238523057032702
4.3,"50% subclinical","Mean incubation 4.5d","missed: had fever",0.238523057032702,0.302249160818404
4.3,"50% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.302249160818404,0.41242034595234
4.3,"50% subclinical","Mean incubation 4.5d","missed: undetectable",0.41242034595234,1
4.4,"50% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.192140884788545
4.4,"50% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.192140884788545,0.232533840549118
4.4,"50% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.232533840549118,0.232533840549118
4.4,"50% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.232533840549118,0.232533840549118
4.4,"50% subclinical","Mean incubation 4.5d","missed: had both",0.232533840549118,0.244885754571239
4.4,"50% subclinical","Mean incubation 4.5d","missed: had fever",0.244885754571239,0.310762629355883
4.4,"50% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.310762629355883,0.41958958261548
4.4,"50% subclinical","Mean incubation 4.5d","missed: undetectable",0.41958958261548,1
4.5,"50% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.198285457871652
4.5,"50% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.198285457871652,0.238371184978069
4.5,"50% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.238371184978069,0.238371184978069
4.5,"50% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.238371184978069,0.238371184978069
4.5,"50% subclinical","Mean incubation 4.5d","missed: had both",0.238371184978069,0.251118107269818
4.5,"50% subclinical","Mean incubation 4.5d","missed: had fever",0.251118107269818,0.319101692825813
4.5,"50% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.319101692825813,0.426611951853316
4.5,"50% subclinical","Mean incubation 4.5d","missed: undetectable",0.426611951853316,1
4.6,"50% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.204295040350913
4.6,"50% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.204295040350913,0.244080288333367
4.6,"50% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.244080288333367,0.244080288333367
4.6,"50% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.244080288333367,0.244080288333367
4.6,"50% subclinical","Mean incubation 4.5d","missed: had both",0.244080288333367,0.257213540927355
4.6,"50% subclinical","Mean incubation 4.5d","missed: had fever",0.257213540927355,0.327257554761953
4.6,"50% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.327257554761953,0.433480046115329
4.6,"50% subclinical","Mean incubation 4.5d","missed: undetectable",0.433480046115329,1
4.7,"50% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.210164084073461
4.7,"50% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.210164084073461,0.249655879869788
4.7,"50% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.249655879869788,0.249655879869788
4.7,"50% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.249655879869788,0.249655879869788
4.7,"50% subclinical","Mean incubation 4.5d","missed: had both",0.249655879869788,0.263166428131653
4.7,"50% subclinical","Mean incubation 4.5d","missed: had fever",0.263166428131653,0.335222685528269
4.7,"50% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.335222685528269,0.440187524655384
4.7,"50% subclinical","Mean incubation 4.5d","missed: undetectable",0.440187524655384,1
4.8,"50% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.215887926093488
4.8,"50% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.215887926093488,0.255093529788814
4.8,"50% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.255093529788814,0.255093529788814
4.8,"50% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.255093529788814,0.255093529788814
4.8,"50% subclinical","Mean incubation 4.5d","missed: had both",0.255093529788814,0.268972039323395
4.8,"50% subclinical","Mean incubation 4.5d","missed: had fever",0.268972039323395,0.342990756841162
4.8,"50% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.342990756841162,0.446729058392558
4.8,"50% subclinical","Mean incubation 4.5d","missed: undetectable",0.446729058392558,1
4.9,"50% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.221462739000733
4.9,"50% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.221462739000733,0.260389602050697
4.9,"50% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.260389602050697,0.260389602050697
4.9,"50% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.260389602050697,0.260389602050697
4.9,"50% subclinical","Mean incubation 4.5d","missed: had both",0.260389602050697,0.274626492415029
4.9,"50% subclinical","Mean incubation 4.5d","missed: had fever",0.274626492415029,0.350556574358138
4.9,"50% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.350556574358138,0.453100273143695
4.9,"50% subclinical","Mean incubation 4.5d","missed: undetectable",0.453100273143695,1
5,"50% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.226885480444932
5,"50% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.226885480444932,0.265541206422685
5,"50% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.265541206422685,0.265541206422685
5,"50% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.265541206422685,0.265541206422685
5,"50% subclinical","Mean incubation 4.5d","missed: had both",0.265541206422685,0.280126701594145
5,"50% subclinical","Mean incubation 4.5d","missed: had fever",0.280126701594145,0.357916009175264
5,"50% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.357916009175264,0.459297691937065
5,"50% subclinical","Mean incubation 4.5d","missed: undetectable",0.459297691937065,1
5.1,"50% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.232153842397469
5.1,"50% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.232153842397469,0.270546150277596
5.1,"50% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.270546150277596,0.270546150277596
5.1,"50% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.270546150277596,0.270546150277596
5.1,"50% subclinical","Mean incubation 4.5d","missed: had both",0.270546150277596,0.28547032586029
5.1,"50% subclinical","Mean incubation 4.5d","missed: had fever",0.28547032586029,0.365065928967994
5.1,"50% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.365065928967994,0.465318677025679
5.1,"50% subclinical","Mean incubation 4.5d","missed: undetectable",0.465318677025679,1
5.2,"50% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.23726620061818
5.2,"50% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.23726620061818,0.275402890587271
5.2,"50% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.275402890587271,0.275402890587271
5.2,"50% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.275402890587271,0.275402890587271
5.2,"50% subclinical","Mean incubation 4.5d","missed: had both",0.275402890587271,0.290655717769869
5.2,"50% subclinical","Mean incubation 4.5d","missed: had fever",0.290655717769869,0.372004129410388
5.2,"50% subclinical","Mean incubation 4.5d","missed: had risk awareness",0.372004129410388,0.471161372135063
5.2,"50% subclinical","Mean incubation 4.5d","missed: undetectable",0.471161372135063,1
5.3,"50% subclinical","Mean incubation 4.5d","detected: departure fever screen",0,0.242221564727929
5.3,"50% subclinical","Mean incubation 4.5d","detected: departure risk screen",0.242221564727929,0.280110486491532
5.3,"50% subclinical","Mean incubation 4.5d","detected: arrival fever screen",0.280110486491532,0.280110486491532
5.3,"50% subclinical","Mean incubation 4.5d","detected: arrival risk screen",0.280110486491532,0.280110486491532
